bug_id,project,percent_agreement,cohens_kappa,aggregated_raw,aggregated_derived,aggregated_zscore
Cli-31,Cli,1.0,1.0,"{'Actionability': 0, 'Clarity': 1, 'Specificity': 0, 'Reproducibility': 1, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 0, 'RootCauseEvidence': 2, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 5, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 2, 'impact_scope': 0}","{'Actionability': -0.7481320020807246, 'Clarity': -0.19950186722152652, 'Specificity': -0.7481320020807246, 'Reproducibility': -0.19950186722152652, 'ReasoningQuality': -0.19950186722152652, 'TechnicalContext': -0.7481320020807246, 'Ambiguity': 1.995018672215266, 'RepairReadiness': 1.995018672215266, 'RootCauseEvidence': 0.3491282676376716, 'HiddenReproducibility': -0.7481320020807246, 'ImpactScope': -0.7481320020807246}"
Cli-32,Cli,1.0,1.0,"{'Actionability': 0, 'Clarity': 1, 'Specificity': 1, 'Reproducibility': 0, 'ReasoningQuality': 0, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 0, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 5, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.6389151433378876, 'Clarity': -0.09829463743659811, 'Specificity': -0.09829463743659811, 'Reproducibility': -0.6389151433378876, 'ReasoningQuality': -0.6389151433378876, 'TechnicalContext': -0.6389151433378876, 'Ambiguity': 2.06418738616856, 'RepairReadiness': 2.06418738616856, 'RootCauseEvidence': -0.09829463743659811, 'HiddenReproducibility': -0.6389151433378876, 'ImpactScope': -0.6389151433378876}"
Cli-33,Cli,1.0,1.0,"{'Actionability': 0, 'Clarity': 1, 'Specificity': 1, 'Reproducibility': 1, 'ReasoningQuality': 0, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 1, 'RootCauseEvidence': 1, 'HiddenReproducibility': 1, 'ImpactScope': 0}","{'repair_difficulty': 4, 'ambiguity_count': 0, 'hidden_s2r_present': True, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.7951465679458908, 'Clarity': -0.17038855027411945, 'Specificity': -0.17038855027411945, 'Reproducibility': -0.17038855027411945, 'ReasoningQuality': -0.7951465679458908, 'TechnicalContext': -0.7951465679458908, 'Ambiguity': 2.328643520412966, 'RepairReadiness': 1.7038855027411945, 'RootCauseEvidence': -0.17038855027411945, 'HiddenReproducibility': -0.17038855027411945, 'ImpactScope': -0.7951465679458908}"
Cli-34,Cli,1.0,1.0,"{'Actionability': 0, 'Clarity': 1, 'Specificity': 0, 'Reproducibility': 3, 'ReasoningQuality': 2, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 0, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 5, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.8236526912895656, 'Clarity': -0.29070094986690553, 'Specificity': -0.8236526912895656, 'Reproducibility': 0.7752025329784148, 'ReasoningQuality': 0.24225079155575463, 'TechnicalContext': -0.8236526912895656, 'Ambiguity': 1.8411060158237351, 'RepairReadiness': 1.8411060158237351, 'RootCauseEvidence': -0.29070094986690553, 'HiddenReproducibility': -0.8236526912895656, 'ImpactScope': -0.8236526912895656}"
Cli-35,Cli,1.0,1.0,"{'Actionability': 0, 'Clarity': 1, 'Specificity': 1, 'Reproducibility': 0, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 0, 'RootCauseEvidence': 2, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 5, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 2, 'impact_scope': 0}","{'Actionability': -0.7481320020807246, 'Clarity': -0.19950186722152652, 'Specificity': -0.19950186722152652, 'Reproducibility': -0.7481320020807246, 'ReasoningQuality': -0.19950186722152652, 'TechnicalContext': -0.7481320020807246, 'Ambiguity': 1.995018672215266, 'RepairReadiness': 1.995018672215266, 'RootCauseEvidence': 0.3491282676376716, 'HiddenReproducibility': -0.7481320020807246, 'ImpactScope': -0.7481320020807246}"
Cli-36,Cli,1.0,1.0,"{'Actionability': 0, 'Clarity': 1, 'Specificity': 1, 'Reproducibility': 0, 'ReasoningQuality': 2, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 1, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 4, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.7683498199278324, 'Clarity': -0.16464638998453549, 'Specificity': -0.16464638998453549, 'Reproducibility': -0.7683498199278324, 'ReasoningQuality': 0.4390570399587614, 'TechnicalContext': -0.7683498199278324, 'Ambiguity': 2.250167329788652, 'RepairReadiness': 1.6464638998453551, 'RootCauseEvidence': -0.16464638998453549, 'HiddenReproducibility': -0.7683498199278324, 'ImpactScope': -0.7683498199278324}"
Cli-37,Cli,1.0,1.0,"{'Actionability': 0, 'Clarity': 0, 'Specificity': 0, 'Reproducibility': 0, 'ReasoningQuality': 0, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 0, 'RootCauseEvidence': 0, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 5, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 0, 'impact_scope': 0}","{'Actionability': -0.4714045207910317, 'Clarity': -0.4714045207910317, 'Specificity': -0.4714045207910317, 'Reproducibility': -0.4714045207910317, 'ReasoningQuality': -0.4714045207910317, 'TechnicalContext': -0.4714045207910317, 'Ambiguity': 2.121320343559643, 'RepairReadiness': 2.121320343559643, 'RootCauseEvidence': -0.4714045207910317, 'HiddenReproducibility': -0.4714045207910317, 'ImpactScope': -0.4714045207910317}"
Cli-38,Cli,1.0,1.0,"{'Actionability': 0, 'Clarity': 0, 'Specificity': 0, 'Reproducibility': 0, 'ReasoningQuality': 0, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 0, 'RootCauseEvidence': 0, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 5, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 0, 'impact_scope': 0}","{'Actionability': -0.4714045207910317, 'Clarity': -0.4714045207910317, 'Specificity': -0.4714045207910317, 'Reproducibility': -0.4714045207910317, 'ReasoningQuality': -0.4714045207910317, 'TechnicalContext': -0.4714045207910317, 'Ambiguity': 2.121320343559643, 'RepairReadiness': 2.121320343559643, 'RootCauseEvidence': -0.4714045207910317, 'HiddenReproducibility': -0.4714045207910317, 'ImpactScope': -0.4714045207910317}"
Cli-39,Cli,1.0,1.0,"{'Actionability': 0, 'Clarity': 1, 'Specificity': 0, 'Reproducibility': 3, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 1, 'RepairReadiness': 3, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 2, 'ambiguity_count': 1, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.8320502943378436, 'Clarity': -0.06933752452815357, 'Specificity': -0.8320502943378436, 'Reproducibility': 1.4560880150912263, 'ReasoningQuality': -0.06933752452815357, 'TechnicalContext': -0.8320502943378436, 'Ambiguity': 2.2188007849009166, 'RepairReadiness': 0.6933752452815364, 'RootCauseEvidence': -0.06933752452815357, 'HiddenReproducibility': -0.8320502943378436, 'ImpactScope': -0.8320502943378436}"
Cli-4,Cli,1.0,1.0,"{'Actionability': 0, 'Clarity': 2, 'Specificity': 1, 'Reproducibility': 2, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 3, 'RootCauseEvidence': 1, 'HiddenReproducibility': 1, 'ImpactScope': 0}","{'repair_difficulty': 2, 'ambiguity_count': 0, 'hidden_s2r_present': True, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.9977851578566089, 'Clarity': 0.4656330736664176, 'Specificity': -0.26607604209509567, 'Reproducibility': 0.4656330736664176, 'ReasoningQuality': -0.26607604209509567, 'TechnicalContext': -0.9977851578566089, 'Ambiguity': 2.6607604209509574, 'RepairReadiness': 0.4656330736664176, 'RootCauseEvidence': -0.26607604209509567, 'HiddenReproducibility': -0.26607604209509567, 'ImpactScope': -0.9977851578566089}"
Cli-40,Cli,1.0,1.0,"{'Actionability': 0, 'Clarity': 1, 'Specificity': 1, 'Reproducibility': 1, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 1, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 4, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.7951465679458908, 'Clarity': -0.17038855027411945, 'Specificity': -0.17038855027411945, 'Reproducibility': -0.17038855027411945, 'ReasoningQuality': -0.17038855027411945, 'TechnicalContext': -0.7951465679458908, 'Ambiguity': 2.328643520412966, 'RepairReadiness': 1.7038855027411945, 'RootCauseEvidence': -0.17038855027411945, 'HiddenReproducibility': -0.7951465679458908, 'ImpactScope': -0.7951465679458908}"
Cli-5,Cli,1.0,1.0,"{'Actionability': 0, 'Clarity': 1, 'Specificity': 0, 'Reproducibility': 1, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 0, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 5, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.7017565899639198, 'Clarity': -0.15037641213512565, 'Specificity': -0.7017565899639198, 'Reproducibility': -0.15037641213512565, 'ReasoningQuality': -0.15037641213512565, 'TechnicalContext': -0.7017565899639198, 'Ambiguity': 2.055144299180051, 'RepairReadiness': 2.055144299180051, 'RootCauseEvidence': -0.15037641213512565, 'HiddenReproducibility': -0.7017565899639198, 'ImpactScope': -0.7017565899639198}"
Cli-7,Cli,1.0,1.0,"{'Actionability': 0, 'Clarity': 0, 'Specificity': 1, 'Reproducibility': 1, 'ReasoningQuality': 0, 'TechnicalContext': 0, 'Ambiguity': 1, 'RepairReadiness': 0, 'RootCauseEvidence': 0, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 5, 'ambiguity_count': 1, 'hidden_s2r_present': False, 'root_cause_evidence': 0, 'impact_scope': 0}","{'Actionability': -0.5863019699779287, 'Clarity': -0.5863019699779287, 'Specificity': 0.0, 'Reproducibility': 0.0, 'ReasoningQuality': -0.5863019699779287, 'TechnicalContext': -0.5863019699779287, 'Ambiguity': 1.758905909933786, 'RepairReadiness': 2.345207879911715, 'RootCauseEvidence': -0.5863019699779287, 'HiddenReproducibility': -0.5863019699779287, 'ImpactScope': -0.5863019699779287}"
Cli-8,Cli,1.0,1.0,"{'Actionability': 0, 'Clarity': 1, 'Specificity': 1, 'Reproducibility': 1, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 1, 'RepairReadiness': 2, 'RootCauseEvidence': 2, 'HiddenReproducibility': 1, 'ImpactScope': 0}","{'repair_difficulty': 3, 'ambiguity_count': 1, 'hidden_s2r_present': True, 'root_cause_evidence': 2, 'impact_scope': 0}","{'Actionability': -1.049344364594206, 'Clarity': -0.2248595066987584, 'Specificity': -0.2248595066987584, 'Reproducibility': -0.2248595066987584, 'ReasoningQuality': -0.2248595066987584, 'TechnicalContext': -1.049344364594206, 'Ambiguity': 2.2485950669875843, 'RepairReadiness': 1.4241102090921367, 'RootCauseEvidence': 0.5996253511966891, 'HiddenReproducibility': -0.2248595066987584, 'ImpactScope': -1.049344364594206}"
Cli-9,Cli,1.0,1.0,"{'Actionability': 0, 'Clarity': 1, 'Specificity': 0, 'Reproducibility': 1, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 0, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 5, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.7017565899639198, 'Clarity': -0.15037641213512565, 'Specificity': -0.7017565899639198, 'Reproducibility': -0.15037641213512565, 'ReasoningQuality': -0.15037641213512565, 'TechnicalContext': -0.7017565899639198, 'Ambiguity': 2.055144299180051, 'RepairReadiness': 2.055144299180051, 'RootCauseEvidence': -0.15037641213512565, 'HiddenReproducibility': -0.7017565899639198, 'ImpactScope': -0.7017565899639198}"
Closure-1,Closure,1.0,1.0,"{'Actionability': 1, 'Clarity': 1, 'Specificity': 2, 'Reproducibility': 3, 'ReasoningQuality': 0, 'TechnicalContext': 0, 'Ambiguity': 2, 'RepairReadiness': 1, 'RootCauseEvidence': 1, 'HiddenReproducibility': 1, 'ImpactScope': 0}","{'repair_difficulty': 4, 'ambiguity_count': 2, 'hidden_s2r_present': True, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.34836650714580886, 'Clarity': -0.34836650714580886, 'Specificity': 0.41803980857497053, 'Reproducibility': 1.1844461242957498, 'ReasoningQuality': -1.1147728228665883, 'TechnicalContext': -1.1147728228665883, 'Ambiguity': 1.1844461242957498, 'RepairReadiness': 1.9508524400165292, 'RootCauseEvidence': -0.34836650714580886, 'HiddenReproducibility': -0.34836650714580886, 'ImpactScope': -1.1147728228665883}"
Closure-10,Closure,1.0,1.0,"{'Actionability': 1, 'Clarity': 3, 'Specificity': 3, 'Reproducibility': 4, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 2, 'RepairReadiness': 3, 'RootCauseEvidence': 1, 'HiddenReproducibility': 1, 'ImpactScope': 0}","{'repair_difficulty': 2, 'ambiguity_count': 2, 'hidden_s2r_present': True, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.565685424949238, 'Clarity': 0.9899494936611665, 'Specificity': 0.9899494936611665, 'Reproducibility': 1.7677669529663684, 'ReasoningQuality': -0.565685424949238, 'TechnicalContext': -1.3435028842544403, 'Ambiguity': 0.9899494936611665, 'RepairReadiness': 0.21213203435596423, 'RootCauseEvidence': -0.565685424949238, 'HiddenReproducibility': -0.565685424949238, 'ImpactScope': -1.3435028842544403}"
Closure-100,Closure,1.0,1.0,"{'Actionability': 2, 'Clarity': 3, 'Specificity': 3, 'Reproducibility': 3, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 2, 'RepairReadiness': 2, 'RootCauseEvidence': 1, 'HiddenReproducibility': 1, 'ImpactScope': 0}","{'repair_difficulty': 3, 'ambiguity_count': 2, 'hidden_s2r_present': True, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': 0.15249857033260472, 'Clarity': 0.9912407071619304, 'Specificity': 0.9912407071619304, 'Reproducibility': 0.9912407071619304, 'ReasoningQuality': -0.6862435664967209, 'TechnicalContext': -1.5249857033260465, 'Ambiguity': 0.9912407071619304, 'RepairReadiness': 0.9912407071619304, 'RootCauseEvidence': -0.6862435664967209, 'HiddenReproducibility': -0.6862435664967209, 'ImpactScope': -1.5249857033260465}"
Closure-101,Closure,1.0,1.0,"{'Actionability': 1, 'Clarity': 3, 'Specificity': 2, 'Reproducibility': 3, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 2, 'RepairReadiness': 1, 'RootCauseEvidence': 1, 'HiddenReproducibility': 1, 'ImpactScope': 0}","{'repair_difficulty': 4, 'ambiguity_count': 2, 'hidden_s2r_present': True, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.565685424949238, 'Clarity': 0.9899494936611665, 'Specificity': 0.21213203435596423, 'Reproducibility': 0.9899494936611665, 'ReasoningQuality': -0.565685424949238, 'TechnicalContext': -1.3435028842544403, 'Ambiguity': 0.9899494936611665, 'RepairReadiness': 1.7677669529663684, 'RootCauseEvidence': -0.565685424949238, 'HiddenReproducibility': -0.565685424949238, 'ImpactScope': -1.3435028842544403}"
Closure-102,Closure,1.0,1.0,"{'Actionability': 4, 'Clarity': 2, 'Specificity': 1, 'Reproducibility': 0, 'ReasoningQuality': 2, 'TechnicalContext': 0, 'Ambiguity': 2, 'RepairReadiness': 1, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 1}","{'repair_difficulty': 4, 'ambiguity_count': 2, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 1}","{'Actionability': 1.6510016510024763, 'Clarity': 0.25400025400038095, 'Specificity': -0.44450044450066684, 'Reproducibility': -1.1430011430017146, 'ReasoningQuality': 0.25400025400038095, 'TechnicalContext': -1.1430011430017146, 'Ambiguity': 0.9525009525014287, 'RepairReadiness': 1.6510016510024763, 'RootCauseEvidence': -0.44450044450066684, 'HiddenReproducibility': -1.1430011430017146, 'ImpactScope': -0.44450044450066684}"
Closure-103,Closure,1.0,1.0,"{'Actionability': 0, 'Clarity': 1, 'Specificity': 1, 'Reproducibility': 1, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 1, 'RootCauseEvidence': 2, 'HiddenReproducibility': 1, 'ImpactScope': 1}","{'repair_difficulty': 4, 'ambiguity_count': 0, 'hidden_s2r_present': True, 'root_cause_evidence': 2, 'impact_scope': 1}","{'Actionability': -1.0307764064044151, 'Clarity': -0.36380343755449945, 'Specificity': -0.36380343755449945, 'Reproducibility': -0.36380343755449945, 'ReasoningQuality': -0.36380343755449945, 'TechnicalContext': -1.0307764064044151, 'Ambiguity': 2.3040884378451634, 'RepairReadiness': 1.6371154689952476, 'RootCauseEvidence': 0.30316953129541624, 'HiddenReproducibility': -0.36380343755449945, 'ImpactScope': -0.36380343755449945}"
Closure-104,Closure,1.0,1.0,"{'Actionability': 1, 'Clarity': 2, 'Specificity': 0, 'Reproducibility': 1, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 0, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 5, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.25582225504832545, 'Clarity': 0.3069867060579905, 'Specificity': -0.8186312161546414, 'Reproducibility': -0.25582225504832545, 'ReasoningQuality': -0.25582225504832545, 'TechnicalContext': -0.8186312161546414, 'Ambiguity': 1.9954135893769382, 'RepairReadiness': 1.9954135893769382, 'RootCauseEvidence': -0.25582225504832545, 'HiddenReproducibility': -0.8186312161546414, 'ImpactScope': -0.8186312161546414}"
Closure-105,Closure,1.0,1.0,"{'Actionability': 0, 'Clarity': 1, 'Specificity': 0, 'Reproducibility': 1, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 2, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 3, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.7249465119962123, 'Clarity': -0.06041220933301764, 'Specificity': -0.7249465119962123, 'Reproducibility': -0.06041220933301764, 'ReasoningQuality': -0.06041220933301764, 'TechnicalContext': -0.7249465119962123, 'Ambiguity': 2.5977250013197613, 'RepairReadiness': 1.2686563959933717, 'RootCauseEvidence': -0.06041220933301764, 'HiddenReproducibility': -0.7249465119962123, 'ImpactScope': -0.7249465119962123}"
Closure-106,Closure,1.0,1.0,"{'Actionability': 0, 'Clarity': 2, 'Specificity': 1, 'Reproducibility': 3, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 1, 'RepairReadiness': 0, 'RootCauseEvidence': 2, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 5, 'ambiguity_count': 1, 'hidden_s2r_present': False, 'root_cause_evidence': 2, 'impact_scope': 0}","{'Actionability': -0.9819805060619657, 'Clarity': 0.2182178902359923, 'Specificity': -0.38188130791298674, 'Reproducibility': 0.8183170883849714, 'ReasoningQuality': -0.38188130791298674, 'TechnicalContext': -0.9819805060619657, 'Ambiguity': 1.4184162865339502, 'RepairReadiness': 2.018515484682929, 'RootCauseEvidence': 0.2182178902359923, 'HiddenReproducibility': -0.9819805060619657, 'ImpactScope': -0.9819805060619657}"
Closure-107,Closure,1.0,1.0,"{'Actionability': 0, 'Clarity': 1, 'Specificity': 0, 'Reproducibility': 1, 'ReasoningQuality': 0, 'TechnicalContext': 1, 'Ambiguity': 0, 'RepairReadiness': 2, 'RootCauseEvidence': 2, 'HiddenReproducibility': 0, 'ImpactScope': 1}","{'repair_difficulty': 3, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 2, 'impact_scope': 1}","{'Actionability': -0.8583950752789522, 'Clarity': -0.18394180184548975, 'Specificity': -0.8583950752789522, 'Reproducibility': -0.18394180184548975, 'ReasoningQuality': -0.8583950752789522, 'TechnicalContext': -0.18394180184548975, 'Ambiguity': 2.51387129188836, 'RepairReadiness': 1.164964745021435, 'RootCauseEvidence': 0.4905114715879727, 'HiddenReproducibility': -0.8583950752789522, 'ImpactScope': -0.18394180184548975}"
