id,title,description_length,category,confidence,reasoning
Closure-52,Issue Report,20,Functional Issue,1,"Since there's no description, we can only assume a general issue exists, which defaults to affecting the core logic. The low confidence reflects the lack of any details."
Math-79,[MATH-305] NPE in  KMeansPlusPlusClusterer unittest - ASF JIRA,2590,Functional Issue,5,"The bug report describes a NullPointerException occurring within the core logic of the KMeansPlusPlusClusterer algorithm, specifically in the assignPointsToClusters method. This indicates a problem with the algorithm's implementation, making it a functional issue."
Math-96,[MATH-221] Result of multiplying and equals for complex numbers is wrong - ASF JIRA,2610,Functional Issue,5,"The bug report describes incorrect behavior in the `multiply` and `equals` methods of the `Complex` class, which represents a core logic error. The provided code example demonstrates the unexpected output and broken mathematical calculation."
Jsoup-92,Issue Report,619,Functional Issue,5,"The bug involves incorrect parsing of duplicated attributes, leading to different behavior compared to a standard browser. This points to a flaw in the application's core logic for handling HTML attributes."
Mockito-31,Code,20,Functional Issue,1,"The bug report lacks a description, suggesting a problem somewhere within the core application logic. Without more information, I assume it's a functional problem rather than a GUI, network, or other issue."
Lang-40,[LANG-432] Fix case-insensitive string handling - ASF JIRA,1083,Functional Issue,5,The bug report describes incorrect behavior in string comparison due to locale-sensitive methods. This indicates a problem in the core application logic related to string handling.
Time-7,Issue Report,1132,Functional Issue,5,"The bug report describes an incorrect calculation of the year during date parsing, indicating a problem with the core application logic of the DateTimeFormat.parseInto method. The provided code snippet and assertion further confirm this as a functional issue."
Closure-100,Issue Report,20,Functional Issue,1,"Since there is no description, it is impossible to determine the type of issue. A functional issue is the most general category for unexpected behavior."
JacksonDatabind-30,Issue Report,2707,Functional Issue,5,"The bug report describes an issue where BigDecimal values are being rounded unexpectedly during serialization/deserialization with Jackson, which is a core application logic problem. The provided code demonstrates the issue with a failing assertion."
Math-103,[MATH-167] ConvergenceException in normal CDF - ASF JIRA,1224,Functional Issue,5,The bug report describes an exception (ConvergenceException) thrown by a core mathematical function (cumulativeProbability in NormalDistributionImpl) when given extreme input values. This indicates a problem with the core application logic related to numerical computation.
Closure-91,Issue Report,20,Functional Issue,1,"Since there is no description, it is impossible to determine the specific cause. I chose 'Functional Issue' as a very general category that could potentially encompass a wide range of issues related to core application logic, and a low confidence level reflects the lack of information."
JacksonCore-11,Issue Report,7912,Functional Issue,5,The bug report shows an `ArrayIndexOutOfBoundsException` occurring during the serialization/deserialization process using Jackson library. This indicates a problem with the core application logic related to how data is being processed and handled during serialization.
Codec-11,[CODEC-121] QuotedPrintableCodec does not support soft line break per the 'quoted-printable' example on Wikipedia - ASF JIRA,1717,Functional Issue,5,"The bug report describes an issue where the QuotedPrintableCodec fails to correctly decode a specific input string, resulting in an exception. This indicates a problem with the core logic of the codec, which falls under the Functional Issue category."
Lang-17,[LANG-720] StringEscapeUtils.escapeXml(input) outputs wrong results when an input contains characters in Supplementary Planes. - ASF JIRA,1883,Functional Issue,5,"The bug report describes an incorrect output from the `StringEscapeUtils.escapeXml` method due to a flaw in the character processing logic, specifically in handling supplementary plane characters. This directly affects the core functionality of the XML escaping process."
